002009004000_tp|服务访问|3|002000000000_tp|002009000000_tp|002009004000_tp||MG
002009004001_tp|服务首页访问|4|002000000000_tp|002009000000_tp|002009004000_tp|002009004001_tp|MG
002009004002_tp|权益包领取页访问|4|002000000000_tp|002009000000_tp|002009004000_tp|002009004002_tp|MG
002009004003_tp|优选网点首页访问|4|002000000000_tp|002009000000_tp|002009004000_tp|002009004003_tp|MG
002009004004_tp|流量服务首页访问|4|002000000000_tp|002009000000_tp|002009004000_tp|002009004004_tp|MG
002009004005_tp|滴滴代驾首页访问|4|002000000000_tp|002009000000_tp|002009004000_tp|002009004005_tp|MG
002009004006_tp|救援服务首页访问|4|002000000000_tp|002009000000_tp|002009004000_tp|002009004006_tp|MG
002009004007_tp|充电服务首页访问|4|002000000000_tp|002009000000_tp|002009004000_tp|002009004007_tp|MG
002010000000_tp|了解金融产品|2|002000000000_tp|002010000000_tp|||MG
002010001000_tp|APP金融产品介绍页点击|3|002000000000_tp|002010000000_tp|002010001000_tp||MG
002011000000_tp|外呼或短信|2|002000000000_tp|002011000000_tp|||MG
002011001000_tp|SIS外呼接通|3|002000000000_tp|002011000000_tp|002011001000_tp||MG
002011001001_tp|SIS接通时长(0,10s)|4|002000000000_tp|002011000000_tp|002011001000_tp|002011001001_tp|MG
002011001002_tp|SIS接通时长[10s,30s)|4|002000000000_tp|002011000000_tp|002011001000_tp|002011001002_tp|MG
002011001003_tp|SIS接通时长[30s,60s)|4|002000000000_tp|002011000000_tp|002011001000_tp|002011001003_tp|MG
002011001004_tp|SIS接通时长>=60s|4|002000000000_tp|002011000000_tp|002011001000_tp|002011001004_tp|MG
002011002000_tp|SIS外呼未接通|3|002000000000_tp|002011000000_tp|002011002000_tp||MG
002011003000_tp|AI外呼接通|3|002000000000_tp|002011000000_tp|002011003000_tp||MG
002011003001_tp|AI外呼接通时长(0,10s)|4|002000000000_tp|002011000000_tp|002011003000_tp|002011003001_tp|MG
002011003002_tp|AI外呼接通时长[10s,30s)|4|002000000000_tp|002011000000_tp|002011003000_tp|002011003002_tp|MG
002011003003_tp|AI外呼接通时长[30s,60s)|4|002000000000_tp|002011000000_tp|002011003000_tp|002011003003_tp|MG
002011003004_tp|AI外呼接通时长>=60s|4|002000000000_tp|002011000000_tp|002011003000_tp|002011003004_tp|MG
002011004000_tp|AI外呼未接通|3|002000000000_tp|002011000000_tp|002011004000_tp||MG
002011005000_tp|收到短信|3|002000000000_tp|002011000000_tp|002011005000_tp||MG
002011005001_tp|收到短信活动主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005001_tp|MG
002011005002_tp|收到短信服务主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005002_tp|MG
002011005003_tp|收到短信潜客主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005003_tp|MG
002011005004_tp|收到短信推介主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005004_tp|MG
002011005005_tp|收到短信挽回主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005005_tp|MG
002011005006_tp|收到短信增换购主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005006_tp|MG
002011005007_tp|收到短信其他主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005007_tp|MG
002011005008_tp|收到短信调研主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005008_tp|MG
002011005009_tp|收到短信保客主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005009_tp|MG
002011005010_tp|收到短信促活主题|4|002000000000_tp|002011000000_tp|002011005000_tp|002011005010_tp|MG
002011006000_tp|点击短信短链|3|002000000000_tp|002011000000_tp|002011006000_tp||MG
002011006001_tp|点击短信活动主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006001_tp|MG
002011006002_tp|点击短信服务主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006002_tp|MG
002011006003_tp|点击短信潜客主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006003_tp|MG
002011006004_tp|点击短信推介主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006004_tp|MG
002011006005_tp|点击短信挽回主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006005_tp|MG
002011006006_tp|点击短信增换购主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006006_tp|MG
002011006007_tp|点击短信其他主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006007_tp|MG
002011006008_tp|点击短信调研主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006008_tp|MG
002011006009_tp|点击短信保客主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006009_tp|MG
002011006010_tp|点击短信促活主题|4|002000000000_tp|002011000000_tp|002011006000_tp|002011006010_tp|MG
003000000000_tp|线上展厅访问|1|003000000000_tp||||MG
003001000000_tp|APP展厅访问|2|003000000000_tp|003001000000_tp|||MG
003001001000_tp|展厅首页_图片滑动|3|003000000000_tp|003001000000_tp|003001001000_tp||MG
003001002000_tp|展厅列表页按钮点击|3|003000000000_tp|003001000000_tp|003001002000_tp||MG
003001003000_tp|展厅首页核心按钮点击|3|003000000000_tp|003001000000_tp|003001003000_tp||MG
003001003001_tp|展厅首页 - 试乘试驾|4|003000000000_tp|003001000000_tp|003001003000_tp|003001003001_tp|MG
003001003002_tp|展厅首页 - 虚拟体验|4|003000000000_tp|003001000000_tp|003001003000_tp|003001003002_tp|MG
003001003003_tp|展厅首页 - 订购爱车|4|003000000000_tp|003001000000_tp|003001003000_tp|003001003003_tp|MG
003001003004_tp|展厅首页 - 客服|4|003000000000_tp|003001000000_tp|003001003000_tp|003001003004_tp|MG
003001003005_tp|展厅首页 - 宣传图区|4|003000000000_tp|003001000000_tp|003001003000_tp|003001003005_tp|MG
003001003006_tp|展厅首页 - 优选网点-一键导航|4|003000000000_tp|003001000000_tp|003001003000_tp|003001003006_tp|MG
